ziplenderId,zip,district,state,lenderid,activestatus,createdon,updatedon,createdby,updatedby
2898,506252,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2899,506301,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2900,506302,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2901,506310,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2902,506313,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2903,506314,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2904,506315,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2905,506316,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2906,506317,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2907,506318,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2908,506319,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2909,506331,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2910,506332,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2911,506349,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2912,506365,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2913,506369,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2914,506370,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2915,506371,Warangal,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2916,507161,Khammam,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2917,508105,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2918,508115,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2919,508117,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2920,508126,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2921,508252,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2922,508279,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2923,508285,Nalgonda,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2924,509002,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2925,509110,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2926,509126,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2927,509127,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2928,509128,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2929,509135,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2930,509152,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2931,509153,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2932,509202,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2933,509203,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2934,509204,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2935,509205,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2936,509206,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2937,509207,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2938,509209,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2939,509210,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2940,509216,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2941,509217,K.V.Rangareddy,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2942,509228,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2943,509301,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2944,509302,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2945,509325,K.V.Rangareddy,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2946,509326,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2947,509334,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2948,509335,K.V.Rangareddy,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2949,509337,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2950,509339,K.V.Rangareddy,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2951,509340,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2952,509350,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2953,509351,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2954,509353,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2955,509357,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2956,509371,K.V.Rangareddy,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2957,509380,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2958,509382,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2959,509406,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2960,509407,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2961,509409,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2962,509410,K.V.Rangareddy,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2963,509411,Mahabub Nagar,Telangana,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2964,515211,Ananthapur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2965,515331,Ananthapur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2966,515341,Ananthapur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2967,517112,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2968,517113,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2969,517124,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2970,517132,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2971,517152,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2972,517192,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2973,517403,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2974,517419,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2975,517422,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2976,517501,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2977,517505,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2978,517506,Chittoor,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2979,518001,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2980,518002,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2981,518003,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2982,518007,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2983,518010,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2984,518206,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2985,518216,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2986,518217,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2987,518218,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2988,518401,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2989,518452,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2990,518462,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2991,518463,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2992,518508,Kurnool,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2993,520004,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2994,520010,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2995,520011,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2996,520013,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2997,520015,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2998,521108,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
2999,521110,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3000,521132,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3001,521133,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3002,521134,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3003,521136,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3004,521137,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3005,521139,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3006,521158,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3007,521211,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3008,521212,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3009,521225,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3010,521241,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3011,521312,Krishna,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3012,522001,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3013,522003,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3014,522004,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3015,522005,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3016,522006,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3017,522007,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3018,522009,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3019,522015,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3020,522016,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3021,522017,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3022,522018,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3023,522019,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3024,522020,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3025,522034,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3026,522112,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3027,522124,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3028,522201,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3029,522202,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3030,522211,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3031,522212,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3032,522213,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3033,522233,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3034,522234,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3035,522235,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3036,522236,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3037,522237,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3038,522238,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3039,522256,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3040,522258,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3041,522259,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3042,522261,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3043,522302,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3044,522303,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3045,522304,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3046,522305,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3047,522306,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3048,522307,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3049,522308,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3050,522309,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3051,522310,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3052,522311,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3053,522312,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3054,522313,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3055,522314,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3056,522315,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3057,522316,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3058,522318,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3059,522325,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3060,522329,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3061,522330,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3062,522401,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3063,522402,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3064,522403,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3065,522408,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3066,522410,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3067,522412,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3068,522438,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3069,522501,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3070,522502,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3071,522503,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3072,522508,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3073,522509,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3074,522510,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3075,522529,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3076,522619,Guntur,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3077,523104,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3078,523109,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3079,523111,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3080,523116,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3081,523165,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3082,523167,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3083,523170,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3084,523183,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3085,523185,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3086,523187,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3087,523190,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3088,523201,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3089,523211,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3090,523212,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3091,523214,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3092,523225,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3093,523226,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3094,523240,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3095,523247,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3096,523252,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3097,523253,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3098,523260,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3099,523261,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3100,523262,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3101,523263,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3102,523264,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3103,523265,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3104,523271,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3105,523272,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3106,523273,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3107,523274,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3108,523280,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3109,523292,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3110,523301,Prakasam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3111,524003,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3112,524101,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3113,524126,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3114,524131,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3115,524134,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3116,524137,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3117,524152,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3118,524228,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3119,524234,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3120,524240,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3121,524305,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3122,524308,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3123,524309,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3124,524311,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3125,524313,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3126,524314,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3127,524315,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3128,524316,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3129,524317,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3130,524318,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3131,524319,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3132,524320,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3133,524321,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3134,524322,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3135,524323,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3136,524341,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3137,524342,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3138,524344,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3139,524345,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3140,524346,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3141,524347,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3142,524366,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3143,524402,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3144,524406,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3145,524407,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3146,524408,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3147,524409,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3148,524410,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3149,524411,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3150,524412,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3151,524413,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3152,524414,Nellore,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3153,531001,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3154,531019,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3155,531020,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3156,531081,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3157,531085,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3158,531114,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3159,531115,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3160,531116,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3161,531117,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3162,531126,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3163,531127,Visakhapatnam,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3164,533005,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3165,533006,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3166,533016,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3167,533102,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3168,533103,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3169,533104,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3170,533105,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3171,533106,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3172,533107,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3173,533232,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3174,533236,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3175,533254,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3176,533256,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3177,533260,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3178,533262,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3179,533264,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3180,533284,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
3181,533285,East Godavari,Andhra Pradesh,11,1,04-10-2023,04-10-2023,Vastu,Vastu
